GO:0010789,0.0
GO:0045143,0.0
GO:0042738,0.0
GO:0009060,0.0
GO:1990071,0.0
GO:0051014,0.0
GO:0051016,0.0
GO:0005885,0.0
GO:0032051,0.0
GO:0048268,0.0
GO:0009396,0.0
GO:0030272,0.0
GO:0008009,0.0
GO:0071347,0.0
GO:0034388,0.0
GO:0033290,0.0
GO:0016846,0.0
GO:0010607,0.0
GO:0035563,0.0
GO:0061631,0.0
GO:0043416,0.0
GO:0046611,0.0
GO:0030992,0.0
GO:0007520,0.0
GO:1904264,0.0
GO:0032877,0.0
GO:0033301,0.0
GO:0070365,0.0
GO:0019780,0.0
GO:0021764,0.0
GO:0006930,0.0
GO:0032488,0.0
GO:0060327,0.0
GO:0061163,0.0
GO:0061573,0.0
GO:0017121,0.0
GO:0001891,0.0
GO:0050829,0.0
GO:0051434,0.0
GO:0060335,0.0
GO:0061739,0.0
GO:0061589,0.0
GO:1902939,0.0
GO:0030976,0.0
GO:0007130,0.0
GO:0102337,0.0
GO:0042494,0.0
GO:0016176,0.0
GO:0060378,0.0
GO:0071800,0.0
GO:1904888,0.0
GO:0042278,0.0
GO:2000623,0.0
GO:0010387,0.0
GO:0047992,0.0
GO:0060060,0.0
GO:0031591,0.0
GO:0060180,0.0
GO:0035269,0.0
GO:0045199,0.0
GO:0048476,0.0
GO:0008821,0.0
GO:0000813,0.0
GO:0043374,0.0
GO:0098999,0.0
GO:0022850,0.0
GO:0000289,0.0
GO:0060213,0.0
GO:0070016,0.0
GO:2000036,0.0
GO:0035499,0.0
GO:0047730,0.0
GO:0000126,0.0
GO:0042832,0.0
GO:0033768,0.0
GO:0021854,0.0
GO:0055014,0.0
GO:0005542,0.0
GO:0033735,0.0
GO:0000121,0.0
GO:0008967,0.0
GO:0043136,0.0
GO:0006346,0.0
GO:0008327,0.0
GO:0002161,0.0
GO:1904808,0.0
GO:0021858,0.0
GO:0097545,0.0
GO:2000574,0.0
GO:0034553,0.0
GO:0060051,0.0
GO:0019428,0.0
GO:0019628,0.0
GO:0003840,0.0
GO:0060091,0.0
GO:0046836,0.0
GO:0015825,0.0
GO:0042421,0.0
GO:0000494,0.0
GO:0008649,0.0
GO:1990258,0.0
GO:1990259,0.0
GO:0070449,0.0
GO:0001740,0.0
GO:0034618,0.0
GO:0014905,0.0
GO:0045026,0.0
GO:0002760,0.0
GO:0019679,0.0
GO:0032088,0.0
GO:0047547,0.0
GO:0047613,0.0
GO:0071393,0.0
GO:0072573,0.0
GO:0033819,0.0
GO:0015747,0.0
GO:0003854,0.0
GO:0030728,0.0
GO:0048172,0.0
GO:0005832,0.0
GO:0002081,0.0
GO:0021521,0.0
GO:0070740,0.0
GO:1990380,0.0
GO:0018094,0.0
GO:0005846,0.0
GO:0045292,0.0
GO:0052857,0.0
GO:0002468,0.0
GO:0005776,0.0
GO:0043553,0.0
GO:0099638,0.0
GO:1904109,0.0
GO:0000467,0.0
GO:0071821,0.0
GO:0050916,0.0
GO:0050917,0.0
GO:0019789,0.0
GO:0044458,0.0
GO:0034464,0.0
GO:0097500,0.0
GO:0030395,0.0
GO:0006995,0.0
GO:0045324,0.0
GO:1990172,0.0
GO:0042138,0.0
GO:0034719,0.0
GO:0005267,0.0
GO:0034753,0.0
GO:0071976,0.0
GO:0080023,0.0
GO:0102343,0.0
GO:0102344,0.0
GO:0102345,0.0
GO:0015275,0.0
GO:0001070,0.0
GO:0042025,0.0
GO:0005965,0.0
GO:0008308,0.0
GO:2000467,0.0
GO:2001069,0.0
GO:0017101,0.0
GO:1903251,0.0
GO:0070469,0.0
GO:0046935,0.0
GO:0006121,0.0
GO:0005763,0.0
GO:0004531,0.0
GO:0008609,0.0
GO:0017080,0.0
GO:0004137,0.0
GO:0004797,0.0
GO:0009157,0.0
GO:0046092,0.0
GO:0042813,0.0
GO:0051902,0.0
GO:1901029,0.0
GO:1904394,0.0
GO:0000062,0.0
GO:0036114,0.0
GO:0036116,0.0
GO:0051792,0.0
GO:1900535,0.0
GO:0038089,0.0
GO:2000810,0.0
GO:0031629,0.0
GO:2000251,0.0
GO:0086036,0.0
GO:1903278,0.0
GO:0034751,0.0
GO:0036004,0.0
GO:0051344,0.0
GO:0031728,0.0
GO:0048245,0.0
GO:0000177,0.0
GO:0022841,0.0
GO:0060075,0.0
GO:1902937,0.0
GO:0002519,0.0
GO:0038066,0.0
GO:0045953,0.0
GO:0046007,0.0
GO:0070241,0.0
GO:0071639,0.0
GO:1902715,0.0
GO:1904469,0.0
GO:2000510,0.0
GO:2000667,0.0
GO:2001181,0.0
GO:2001190,0.0
GO:2001200,0.0
GO:2001269,0.0
GO:0022615,0.0
GO:0031088,0.0
GO:0032464,0.0
GO:0030123,0.0
GO:0004027,0.0
GO:0050294,0.0
GO:0002322,0.0
GO:0002730,0.0
GO:0007249,0.0
GO:0007252,0.0
GO:0016046,0.0
GO:0032707,0.0
GO:0034128,0.0
GO:0045348,0.0
GO:0046696,0.0
GO:0060729,0.0
GO:0030032,0.0
GO:0044304,0.0
GO:0048156,0.0
GO:0030213,0.0
GO:0036117,0.0
GO:0045226,0.0
GO:1900106,0.0
GO:0042942,0.0
GO:0042994,0.0
GO:0043248,0.0
GO:0005838,0.0
GO:0070682,0.0
GO:0008540,0.0
GO:0032332,0.0
GO:0060350,0.0
GO:1902731,0.0
GO:0006878,0.0
GO:0015680,0.0
GO:0016530,0.0
GO:0016531,0.0
GO:0032767,0.0
GO:0042755,0.0
GO:0048571,0.0
GO:0060259,0.0
GO:0000403,0.0
GO:0032183,0.0
GO:0032044,0.0
GO:0032076,0.0
GO:0060703,0.0
GO:1902511,0.0
GO:0045742,0.0
GO:0098890,0.0
GO:0060803,0.0
GO:2001016,0.0
GO:0001779,0.0
GO:0002551,0.0
GO:0061732,0.0
GO:0005337,0.0
GO:0015389,0.0
GO:0015855,0.0
GO:0072531,0.0
GO:0004062,0.0
GO:0016971,0.0
GO:0035589,0.0
GO:0008521,0.0
GO:0015876,0.0
GO:0034629,0.0
GO:2000370,0.0
GO:2000402,0.0
GO:0046069,0.0
GO:0047555,0.0
GO:0007095,0.0
GO:0005095,0.0
GO:0006391,0.0
GO:0004686,0.0
GO:0071320,0.0
GO:0071454,0.0
GO:0061574,0.0
GO:1990023,0.0
GO:0036466,0.0
GO:0048312,0.0
GO:0051433,0.0
GO:0070585,0.0
GO:0090149,0.0
GO:1900063,0.0
GO:1900244,0.0
GO:0099073,0.0
GO:0003963,0.0
GO:0007099,0.0
GO:1990769,0.0
GO:0035860,0.0
GO:0050672,0.0
GO:0007518,0.0
GO:0043403,0.0
GO:0004567,0.0
GO:0005537,0.0
GO:0033691,0.0
GO:0045887,0.0
GO:0002089,0.0
GO:0006855,0.0
GO:0015760,0.0
GO:0019534,0.0
GO:0004879,0.0
GO:0061113,0.0
GO:0005751,0.0
GO:1903026,0.0
GO:0000035,0.0
GO:0000036,0.0
GO:0009245,0.0
GO:0031177,0.0
GO:0060987,0.0
GO:0016338,0.0
GO:0036481,0.0
GO:0090168,0.0
GO:0014908,0.0
GO:0017064,0.0
GO:0103073,0.0
GO:0031103,0.0
GO:0070545,0.0
GO:0001757,0.0
GO:0007386,0.0
GO:0021693,0.0
GO:0046331,0.0
GO:0048630,0.0
GO:0048633,0.0
GO:0060853,0.0
GO:0072070,0.0
GO:0005137,0.0
GO:0005895,0.0
GO:0008093,0.0
GO:1903553,0.0
GO:0005732,0.0
GO:0070761,0.0
GO:0008143,0.0
GO:0034063,0.0
GO:0071651,0.0
GO:0022627,0.0
GO:0033897,0.0
GO:0002606,0.0
GO:0035759,0.0
GO:0090023,0.0
GO:1903237,0.0
GO:2000107,0.0
GO:2000529,0.0
GO:2000548,0.0
GO:0043654,0.0
GO:0002041,0.0
GO:0003278,0.0
GO:0033690,0.0
GO:0008127,0.0
GO:0005053,0.0
GO:1901877,0.0
GO:0021740,0.0
GO:0044300,0.0
GO:0060486,0.0
GO:0060662,0.0
GO:0060689,0.0
GO:0061141,0.0
GO:1902894,0.0
GO:2000791,0.0
GO:2000795,0.0
GO:0014835,0.0
GO:0051885,0.0
GO:0061196,0.0
GO:0006183,0.0
GO:0006228,0.0
GO:0047374,0.0
GO:0006013,0.0
GO:0014834,0.0
GO:0021707,0.0
GO:0035659,0.0
GO:0036465,0.0
GO:0061038,0.0
GO:1904861,0.0
GO:0005986,0.0
GO:0030388,0.0
GO:0010994,0.0
GO:0031536,0.0
GO:0003989,0.0
GO:0031999,0.0
GO:0008478,0.0
GO:0009443,0.0
GO:0031403,0.0
GO:0008269,0.0
GO:0042392,0.0
GO:0042577,0.0
GO:0044328,0.0
GO:0044329,0.0
GO:0044330,0.0
GO:1902068,0.0
GO:0003205,0.0
GO:0016922,0.0
GO:0042766,0.0
GO:0040015,0.0
GO:0015250,0.0
GO:0000104,0.0
GO:0032541,0.0
GO:0060334,0.0
GO:0060708,0.0
GO:0005212,0.0
GO:0005504,0.0
GO:0009249,0.0
GO:0008420,0.0
GO:0032399,0.0
GO:0003785,0.0
GO:0071557,0.0
GO:0001515,0.0
GO:0048499,0.0
GO:0061088,0.0
GO:0098830,0.0
GO:0098943,0.0
GO:0051353,0.0
GO:0043950,0.0
GO:0048248,0.0
GO:0060711,0.0
GO:0004528,0.0
GO:0009143,0.0
GO:0035529,0.0
GO:0044340,0.0
GO:0005252,0.0
GO:0000338,0.0
GO:0042406,0.0
GO:0071712,0.0
GO:0051089,0.0
GO:0097038,0.0
GO:0010499,0.0
GO:0019371,0.0
GO:0090051,0.0
GO:2001044,0.0
GO:0001975,0.0
GO:0016428,0.0
GO:0018298,0.0
GO:0039534,0.0
GO:1990786,0.0
GO:0006021,0.0
GO:0052832,0.0
GO:0052833,0.0
GO:0016289,0.0
GO:0033882,0.0
GO:0045225,0.0
GO:0052816,0.0
GO:0003881,0.0
GO:0019992,0.0
GO:0010698,0.0
GO:1903638,0.0
GO:1903645,0.0
GO:0034709,0.0
GO:0035246,0.0
GO:0048714,0.0
GO:0007191,0.0
GO:0030033,0.0
GO:0030643,0.0
GO:0032416,0.0
GO:0045198,0.0
GO:0097291,0.0
GO:0003721,0.0
GO:0030422,0.0
GO:0031379,0.0
GO:0060253,0.0
GO:1903620,0.0
GO:1990572,0.0
GO:0003968,0.0
GO:0098680,0.0
GO:0051729,0.0
GO:0047035,0.0
GO:0035407,0.0
GO:1902773,0.0
GO:0031262,0.0
GO:0021649,0.0
GO:0035767,0.0
GO:0038190,0.0
GO:0048842,0.0
GO:0060385,0.0
GO:0060666,0.0
GO:0060978,0.0
GO:0061441,0.0
GO:0061551,0.0
GO:0097374,0.0
GO:0097475,0.0
GO:0097491,0.0
GO:1901166,0.0
GO:1902378,0.0
GO:1902946,0.0
GO:1903375,0.0
GO:1904835,0.0
GO:1905040,0.0
GO:0002158,0.0
GO:0033598,0.0
GO:0051466,0.0
GO:0071812,0.0
GO:0071847,0.0
GO:0071848,0.0
GO:0031640,0.0
GO:0034361,0.0
GO:0014732,0.0
GO:0048632,0.0
