Age,0.00117643751899
Gender,0.000326540297111
GO:0004871,0.00052713234559
GO:0005834,0.0
GO:0007186,0.000346782854785
GO:0002377,0.0
GO:0005615,0.000396082366218
GO:0006955,0.000513834999282
GO:0002250,0.00020777560714
GO:0003823,2.27688646726e-05
GO:0005886,0.000701687175751
GO:0004252,0.000576858343835
GO:0005576,0.000671876435479
GO:0006508,0.000383159678872
GO:0006898,0.000113820259257
GO:0006956,0.000274339894268
GO:0006958,2.27819501471e-05
GO:0030449,8.21321059709e-05
GO:0038095,0.000181063775342
GO:0038096,0.0001725594808
GO:0050776,0.000688260693354
GO:0050900,8.30272457375e-05
GO:0006910,6.79876667728e-05
GO:0006911,7.90150799133e-05
GO:0009897,6.49897656449e-05
GO:0034987,5.52818156274e-05
GO:0042571,4.2851763372e-05
GO:0042742,0.000168416841908
GO:0045087,0.000230134984069
GO:0050853,8.29116402284e-05
GO:0050871,0.00016419773287
GO:0072562,0.000111093924315
GO:0005215,0.000578849031762
GO:0006810,0.000676686574415
GO:0016021,0.000734480619072
GO:0000413,7.61213466425e-05
GO:0003755,0.0
GO:0005737,0.000632078037749
GO:0006457,0.000147564367099
GO:0009607,0.000390506493719
GO:0005249,0.000183560972415
GO:0034765,0.000516563068484
GO:0071805,0.000337184688047
GO:0005525,0.000410135344183
GO:0005783,0.000411777292871
GO:0003676,0.000786914865886
GO:0005622,0.000417403973269
GO:0006355,0.000409190738989
GO:0031966,0.00030272454224
GO:0005506,0.000247908546515
GO:0016712,0.0
GO:0020037,0.000393262950174
GO:0055114,0.000203775755777
GO:0005096,0.000321182184818
GO:0006886,0.000472030912254
GO:0012505,0.000216556701732
GO:0017137,0.000171678734052
GO:0031338,0.000187788043725
GO:0090630,0.000104103557128
GO:0005634,0.000856720535216
GO:0000777,0.000179079271245
GO:0000780,7.89592160108e-05
GO:0007060,3.98751636729e-05
GO:0010789,0.0
GO:0016321,6.7517851774e-05
GO:0045143,0.0
GO:0051754,5.31668848972e-05
GO:0005216,0.000530631560983
GO:0034220,0.000159581012772
GO:0005524,0.000480864392925
GO:0005654,0.000503099207322
GO:0005829,0.000871026254139
GO:0004175,0.000327772072486
GO:0016926,0.000133709406979
GO:0016929,0.000156811040297
GO:0005739,0.000576323346081
GO:0006805,0.000148231676537
GO:0019369,7.14246199421e-05
GO:0042738,0.00011373173347
GO:0070330,4.55663589989e-05
GO:0005813,0.000203781589616
GO:0008017,9.07607335504e-05
GO:0034453,0.0
GO:0005750,0.0
GO:0006122,4.55716156262e-05
GO:0009060,0.000108912070737
GO:1902600,0.000109346997525
GO:0008121,0.0
GO:0042056,7.71611525015e-05
GO:0050918,0.000114200866127
GO:0060326,0.000249765637253
GO:0006891,0.0
GO:0034498,0.000112794881391
GO:1990071,0.0
GO:0004888,0.000205167877861
GO:0004930,0.000203794497767
GO:0004984,0.000230855259102
GO:0050907,0.000367523275207
GO:0050911,0.000312859362966
GO:0004725,4.56233178503e-05
GO:0035335,0.000102206978527
GO:0004672,0.000312070500463
GO:0006468,0.000794640215017
GO:0003723,0.000304242391102
GO:0005509,0.000517546963628
GO:0045010,2.28352666615e-05
GO:0051014,0.0
GO:0051015,0.000201166907848
GO:0051016,6.4738124985e-05
GO:0005125,0.000109829381508
GO:0005164,5.69727008076e-05
GO:0016020,0.000739390881845
GO:0000151,0.000126401601257
GO:0004842,0.000282771776911
GO:0016567,0.000310016590359
GO:0031625,2.27772786759e-05
GO:0035556,0.000539639072525
GO:0003824,0.000998284857671
GO:0005885,0.0
GO:0006464,0.000720530260213
GO:0030041,6.60929543967e-05
GO:0034314,0.0
GO:0016192,0.000344547674538
GO:0030117,9.07250199348e-05
